id,name,en_name,code,상세페이지 1차 완성,상세페이지 2차 완성
3640,아그와 디 볼리비아(500ml) 전용잔 2개 패키지,Agwa de bolivia(500ml) 2 Glass Package,12019,True,True
3641,르 그랜드 써밋,Le Grand Sommet,12020,True,True
3642,초심(700ml+190ml) 잔 2개 선물 패키지,Chosim(700ml+190ml) Glass Set,12021,True,True
3643,리유니트 와인 2병(750ml) 선물 패키지,Reunite Wine 2 Bottles Gift Set,12022,True,True
3644,리유니트 미니 와인 3병(187ml) 선물 패키지,Reunite Mini Wine 3 Bottles Gift Set,12023,True,True
3645,글렌알라키 싱글 캐스크 1989 루비 포트,GlenAllachie Single Cask 1989 Ruby Port,12024,True,True
3646,상선여수 준마이 다이긴죠,Jozen Mizuno Gotoshi Junmai Daiginjo,12025,True,True
3647,상선여수 준마이 긴죠 55,Jozen Mizuno Gotoshi Junmai Ginjo 55,12026,True,True
3648,상선여수 준마이,Jozen Mizuno Gotoshi Junmai,12027,True,True
3649,미나토야 토스케 준마이 다이긴죠,Minatoya Tosuke Junmai Daiginjo,12028,True,True
3650,뜨레 포르테 로쏘 3번 와인,Tre Forte Rosso No.3,12029,True,True
3651,콰트로 콘티 네그로아마로 4번 와인,Quattro Conti Negroamaro,12030,True,True
3652,콰트로 콘티 프리미티보 디 만두리아 골드 셀렉션,Quattro Conti Primitivo di Manduria Gold Selection,12031,True,True
3653,친퀘 세콜리 프리미티보 멘돌라 5번 와인,Cinque Secoli Primitivo Mendola No.5,12032,True,True
3654,화요 25 2병(375ml) 전용잔 선물 패키지,HWAYO 25*2 Glass Package,12033,True,True
3655,"화요 41,53,X.P 200ml 3종 패키지","HWAYO 41,53,XP 200ml Package",12034,True,True
3656,일품진로 DIY 전용잔 세트(토닉워터 1개 포함),Ilpoom Jinro DIY Glass Set(Tonic water included),12035,True,True
3657,바로스 루비 포트 와인,Barros Ruby Port,12036,True,True
3658,바로스 LBV 포트 와인,Barros Late Bottled Vintage Port,12037,True,True
3659,바로스 콜헤이타 2007 포트 와인,Barros Colheita 2007 Porto,12038,True,True
3660,"타울레로, 트레비아노 다브루쪼 2016","Thaulero, Trebbiano d'Abruzzo 2016",12039,False,False
3661,"타울레로, 몬테풀치아노 다브루쪼 2016","Thaulero, Montepulciano d'Abruzzo 2016",12040,False,False
3662,포지오 마루 프리미티보 디 만두리아+토카이 머스캣 루넬 화이트 선물 패키지,Poggio Marù Primitivo di Manduria+Tokaji Muscat Lunel,12041,True,True
3663,돈 파파 럼,Don Papa Rum,12042,True,True
3664,1776 제임스 E.페퍼 버번,1776 James E.Pepper Bourbon,12043,True,True
3666,휘슬피그 10년 라이,WhistlePig 10yo Rye,12045,True,True
3667,디플로마티코 싱글 빈티지 2005,Diplomatico Single Vintage 2005,12046,True,True
3668,롬자 라거 24캔(임박분),Lomza Lager 24 Cans,12047,True,True
3669,골든 블랑 브뤼 샴페인 전용잔 패키지,Golden Blanc Brut Champagne Gift Set,12048,True,True
3670,돈 파파 10년,Don Papa 10 yo,12049,True,True
3671,돈 파파 셰리 캐스크 럼,Don Papa Sherry Cask Rum,12050,True,True
3672,글렌 터너 12년,Glen Turner 12 yo,12051,True,True
3673,비바 와인 선물 패키지,Viba Wine Gift Set,12052,True,True
3674,돈 아우렐리오 와인 선물 패키지,Don Aurelio Wine Gift Set,12053,True,True
3675,메이커스 마크 전용잔 패키지,Maker's Mark Glass Set,12054,True,True
3676,와일드 터키 8년(구형),Wild Turkey 8yo,12055,True,True
3677,써 에드워드,Sir Edward,12056,True,True
3678,캄파리 네그로니,Campari Negroni,12057,True,True
3679,맥스 뉴질랜드 스페셜 호프 2021 355ml 24캔,Max New Zealand Special Hop 2021 355ml 24 Cans,12058,True,True
3680,루이 자도 부르고뉴 피노 누아,Louis Jadot Bourgogne Pinot Noir,12059,True,True
3681,"트라피체, 브로켈 말벡","Trapiche, Broquel Malbec",12060,True,True
3682,루이 자도 샤블리,Louis Jadot Chablis,12061,True,True
3683,루이 자도 부르고뉴 샤르도네,Louis Jadot Bourgogne Chardonnay,12062,True,True
3684,콜럼비아 크레스트 H3 까베르네 소비뇽,Columbia Crest H3 Cabernet Sauvignon,12063,True,True
3685,콜럼비아 크레스트 H3 샤르도네,Columbia Crest H3 Chardonnay,12064,True,True
3686,푸나무 소비뇽 블랑,Pounamu Special Selection Sauvignon Blanc,12065,True,True
3687,오이스터 베이 소비뇽 블랑,Oyster Bay Sauvignon Blanc,12066,True,True
3688,롱반 리저브 샤르도네,Long Barn Reserve Chardonnay,12067,True,True
3689,롱반 리저브 까베르네 소비뇽,Long Barn Reserve Cabernet Sauvignon,12068,True,True
3690,롱반 피노 누아,Long Barn Pinot Noir,12069,True,True
3691,롱반 메를로,Long Barn Merlot,12070,True,True
3692,킴 크로포드 말보로 소비뇽 블랑,Kim Crawford Marlborough Sauvignon Blanc,12071,True,True
3694,매그너스 쥬시애플 4캔 전용잔 패키지,Magners Juicy Apple Glass Set(4Cans),12072,True,True
3695,듀어스 12년 700ml,Dewar's 12yo 700ml,12073,True,True
3696,백하우스 피노 누아,Backhouse Pinot Noir,12074,False,False
3697,백하우스 까베르네 소비뇽,Backhouse Cabernet Sauvignon,12075,False,False
3698,장 발몽 까베르네 소비뇽,Jean Balmont Cabernet Sauvignon,12076,True,True
﻿3699,장 발몽 샤르도네,Jean Balmont Chardonnay,12077,True,True
3700,빌라 안티노리 끼안티 클라스코 리제르바,VILLA ANTINORI CHIANTI CLASSICO RISERVA,12078,True,True
3701,이스까이 말벡 - 까베르네 프랑,Iscay Malbec-Cabernet Franc,12079,True,True
3702,페레즈 크루즈 까베르네 소비뇽 리제르바,Perez Cruz Cabernet Sauvignon Reserva,12080,True,True
3703,빌라 안티노리 로쏘 IGT,Villa Antinori Rosso IGT,12081,True,True
3704,베를린 리슬링,Berlin Riesling,12082,True,True
3705,하비스톤 맥주 6캔 세트(시할리온 4캔+올드 엔진 오일 2캔),Harviestoun 2 types of beer 6 Cans Set,12083,True,True
3706,"비네롱 드 뷕시, 부르고뉴 꼬뜨 샬로네즈 피노 누아","Vignerons de Buxy, Bourgogne Cote Chalonnaise Pinot Noi",12084,True,True
3707,"비네롱 드 뷕시, 부르고뉴 꼬뜨 샬로네즈 샤르도네","Vignerons de Buxy, Bourgogne Cote Chalonnaise Chardonna",12085,True,True
3708,카니버 까베르네 소비뇽,Carnivor Cabernet Sauvignon,12086,True,True
3709,배비치 블랙 라벨 말보로 소비뇽 블랑,Babich Black Label Marlborough Sauvignon Blanc,12087,True,True
3710,카니버 쉬라즈,Carnivor Shiraz,12088,True,True
3712,까테나 자파타 까테나 말벡,Catena Zapata Catena Malbec,12089,True,True
3713,까테나 자파타 알라모스 말벡,Catena Zapata Alamos Malbec,12090,True,True
3714,텍스트북 나파 메를로,"Textbook, Napa Merlot",12091,True,True
3715,캘러웨이 까베르네 소비뇽,Callaway Cabernet Sauvignon,12092,True,True
3716,머드 하우스 소비뇽 블랑,Mud House Sauvignon Blanc,12093,True,True
3717,디킨 쉬라즈,Deakin Shiraz,12094,True,True
3718,우마니 론끼 요리오,Umani Ronchi Jorio,12095,True,True
3719,1776 제임스 E.페퍼 라이,1776 James E.Pepper Rye,12096,True,True
3720,템플턴 라이 6년,Templeton Rye 6 yo,12097,True,True
3721,안동 베르데 필스,Andong Verde Pils,12098,False,False
3722,패터캐른 12년,Fettercairn 12 yo,12099,True,True
3723,섀클턴,Shackleton,12100,True,True
3724,도그 포인트 소비뇽 블랑,Dog Point Sauvignon Blanc,12101,True,True
3725,마르케스 데 카사 콘차 까베르네 소비뇽,Marques de Casa Concha Cabernet Sauvignon,12102,True,True
3726,기원 호랑이 에디션,KI ONE Tiger Edition,12103,True,True
3727,부쉬밀 블랙 부쉬 전용잔 패키지(디사론노 50ml 포함),Bushmills Black Bush Glass Set(Disaronno 50ml included),12104,True,True
3728,불라 깔바도스 그랑 솔라지,Boulard Calvados Grand Solage,12105,True,True
3729,불라 뽀모 드 노르망디,Boulard Pommeau de Normandie,12106,True,True
3730,만치노 버무스 비앙코 암브라토,Mancino Vermouth Bianco Ambrato,12107,True,True
3731,만치노 버무스 로쏘 아마란토,Mancino Vermouth Rosso Amaranto,12108,True,True
3732,만치노 버무스 드라이 세코,Mancino Vermouth Dry Secco,12109,True,True
3733,앱솔루트 주스 스트로베리 전용잔 패키지,Absolute Juice Strawberry Glass Set,12110,True,True
3734,아야 셀렉션,Aya Selection,12111,True,True
3735,범부 럼 전용잔 2개 세트,BUMBU Rum 2 Glass Set,12112,True,True
3736,세일러 제리,Sailor Jerry,12113,False,False
3737,문배술 25 하이볼,Moonbaesool 25 Highball,12114,False,False
3738,앙시앙 땅 샤르도네 소비뇽,Anciens Temps Chardonnay Sauvignon,12115,True,True
3739,도머스 어리어,Domus Aurea,12116,True,True
3740,바주카 조,Bazooka Joe,12117,False,False
3741,니콜라시카,Nikolaschka,12118,False,False
3742,에이비씨,ABC,12119,False,False
3743,피트 몬스터 아르카나 리미티드 에디션,Peat Monster Arcana Limited Edition,12120,True,True
3744,컴파스 박스 어피니티 리미티드 에디션,Compass Box Affinity Limited Edition,12121,True,True
3745,컴파스 박스 메나저리,Compass Box Menagerie,12122,True,True
3746,말피 진 오리지날,Malfy Gin Original,12123,True,True
3747,말피 진 로사,Malfy Gin Rossa,12124,True,True
3748,핫카이산 다이긴죠,Hakkaisan Daiginjo,12125,True,True
3749,핫카이산 준마이 다이긴죠,Hakkaisan Junmai Daiginjo,12126,True,True
3750,크리스찬 드루앵 셀렉시옹,Christian Drouin Selection,12127,True,True
3751,크리스찬 드루앵 라 블랑슈,Christian Drouin La Blanche,12128,True,True
3752,텍스트북 나파 까베르네 소비뇽,Textbook Napa Cabernet Sauvignon,12129,True,True
3753,브레드 앤 버터 샤르도네,Bread & Butter Chardonnay,12130,True,True
3754,브레드 앤 버터 까베르네 소비뇽,Bread & Butter Cabernet Sauvignon,12131,True,True
3755,브레드 앤 버터 피노 누아,Bread & Butter Pinot Noir,12132,True,True
3756,더 롱 독 블랑,The Long Dog Blanc,12133,True,True
3757,카사 로호 마초맨,Casa Rojo Machoman,12134,True,True
3758,캘러웨이 샤르도네,Callaway Chardonnay,12135,False,False
3759,미션 서드 까베르네-시라,Mission Sud Cabernet-Syrah,12136,True,True
3760,카를로 사니 수수마니엘로,Carlo Sani Susumaniello,12137,True,True
3761,헨리 무니에 VSOP,Henri Mounier VSOP,12138,True,True
3762,호세 쿠엘보 레포사도 전용잔 패키지(미니어처+샷 글라스 2개 포함),Jose Cuervo Especial Reposado Glass Set,12139,True,True
3763,올라 덥 하이랜드 파크 캐스크 숙성 맥주 3종 패키지,OLA DUBH Highland Park Cask Aged Beer 3 Bottles Package,12140,True,True
3764,킹 어브 스카츠,King of Scots,12141,True,True
3765,빌라 아 세스타 리팔텔라 끼안티 수페리오레 DOCG,"Villa A Sesta, Ripaltella, Chianti Superiore DOCG",12142,True,True
3766,오미나 로마나 에르메스 디악토로스 비앙코,Omina Romana Hermes Diactoros Bianco,12143,True,True
3767,오미나 로마나 에르메스 디악토로스 로쏘,Omina Romana Hermes Diactoros Rosso,12144,True,True
3768,오미나 로마나 리네아 아르스 마냐 메를로,Omina Romana Linea Ars Magna Merlot,12145,True,True
3769,꼴레 꼬르비아노 몬테풀치아노 다브루쪼,Colle Corviano Montepulciano D'Abruzzo,12146,True,True
3770,"탈라몬티, 모다 몬테풀치아노 다브루쪼","Talamonti, Moda Montepulciano D’Abruzzo",12147,True,True
3771,베이즐 헤이든,Basil Hayden's,12148,True,True
3772,테라X마르헨제이 쇼퍼백 콜라보 세트(48캔),TERRAXMARHEN.J Shopper Bag Set(48 Cans),12149,True,True
3773,"헤드라인, 랑혼크릭 쉬라즈","Headline, Langhorne Creek Shiraz",12150,True,True
3774,"헤드라인, 멕라렌 베일 까베르네 소비뇽","Headline, Mclaren Vale Cabernet Sauvignon",12151,True,True
3775,"페탈루마, 화이트 라벨 아델라이드 힐 쉬라즈","Petaluma, White Label Adelaide Hills Shiraz",12152,True,True
3776,"페탈루마, 화이트 라벨 쿠나와라 까베르네 소비뇽","Petaluma, White Label Coonawarra Cabernet Sauvignon",12153,True,True
3777,"페탈루마, 옐로우 라벨 마운트 바커 쉬라즈","Petaluma, Yellow Label Mount Barker Shiraz",12154,True,True
3778,"페탈루마, 옐로우 라벨 쿠나와라 까베르네 메를로","Petaluma, Yellow Label Coonawarra Cabernet Merlot",12155,True,True
3779,라이터즈 티얼즈 CS 2018,Writer's Tears Cask Strength 2018,12156,True,True
3780,코케 하이볼,Koke Highball,12157,False,False
3781,말리부 밀크,Malibu Milk,12158,False,False
3782,에페스 몰트 250ml 24병,EFES Malt 250ml 24 bottle,12159,True,True
3783,에페스 필스너 330ml 24병,EFES Pilsner 330ml 24 bottle,12160,True,True
3784,몬테쥬마 블루,Montezuma Blue,12161,True,True
3785,이코몽 타루쵸조,IKKOMON,12162,True,True
3786,"산타 에마 셀렉트 떼루아 리제르바, 소비뇽 블랑","Santa Ema Select Terroir Reserva, Sauvignon Blanc",12163,True,True
3787,"산타 에마 셀렉트 떼루아 리제르바, 샤르도네","Santa Ema Select Terroir Reserva, Chardonnay",12164,True,True
3788,"산타 에마 셀렉트 떼루아 리제르바, 까르미네르","Santa Ema Select Terroir Reserva, Carmenere",12165,True,True
3789,"산타 에마 셀렉트 떼루아 리제르바, 까베르네 소비뇽","Santa Ema Select Terroir Reserva, Cabernet Sauvignon",12166,True,True
3790,"산타 에마 셀렉트 떼루아 리제르바, 메를로","Santa Ema Select Terroir Reserva, Merlot",12167,True,True
3791,모카 네그로니,Mocha Negroni,12168,False,False
3792,카이피리냐,Caipirinha,12169,False,False
3793,라떼 마티니,Latte Martini,12170,False,False
3794,UV 블루 라즈베리 보드카,UV Blue Raspberry Vodka,12171,True,True
3795,UV 케이크 보드카,UV Cake Vodka,12172,True,True
3796,UV 체리 보드카,UV Cherry Vodka,12173,True,True
3797,하우스 픽 진,House's Pick Gin,12174,True,True
3798,하우스 픽 럼,House's Pick Rum,12175,True,True
3799,하우스 픽 보드카,House's Pick Vodka,12176,True,True
3800,조니워커 블루 인그레이빙 패키지,Johnnie Walker Blue Label Engraving Package,12177,True,True
3801,바이엔슈테판 헤페바이스 6병 라거 머그잔 패키지,Weihenstephan Hefeweisse 6 bottle Lager Mug Package,12178,True,True
3802,코발 싱글배럴 밀레 위스키,Koval Single Barrel Millet Whiskey,12179,True,True
3803,코발 크랜베리 진,Koval Cranberry Gin,12180,True,True
3804,발블레어 12년,Balblair 12yo,12181,True,True
3805,버지니아-하이랜드 포트 캐스크 피니시 위스키,Virginia-HIghland Whisky Port Cask Finished,12182,True,True
3806,버지니아 C&C 아메리칸 싱글몰트 750ml,Virginia Courage&Conviction American Single Malt 750ml,12183,True,True
3807,버지니아 C&C 뀌베 캐스크 750ml,Virginia Courage&Conviction Cuvee Cask 750ml,12184,True,True
3808,버지니아 C&C 버번 캐스크 750ml,Virginia Courage&Conviction Bourbon Cask  750ml,12185,True,True
3809,버지니아 C&C 셰리 캐스크 750ml,Virginia Courage&Conviction Sherry Cask 750ml,12186,True,True
3810,양하대곡 375ml,Yanghe Daqu 375ml,12187,True,True
3811,양하청자(구형),Yanghe Qinci,12188,True,True
3812,해지람 42% 480ml,Haizhilan 42% 480ml,12189,True,True
3813,천지람 42% 480ml,Tianzhilan 42% 480ml,12190,True,True
3814,몽지람 크리스탈,Mengzhilan Crystal,12191,True,True
3815,몽지람 M6 플러스,Mengzhilan M6 Plus,12192,True,True
3816,몽지람 M9,Mengzhilan M9,12193,True,True
3817,야에가키 준마이,Yaegaji Junmai,12194,True,True
3818,그란츠 28년,Grant's 28 yo,12195,True,True
3819,플랜테이션 파인애플 럼,Plantation Pineapple Rum,12196,True,True
3820,제임슨 18년,Jameson 18 yo,12197,True,True
3821,글렌피딕 빈티지 캐스크,Glenfiddich Vintage Cask,12198,True,True
3822,아벨라워 12년 1L,Aberlour 12 yo 1L,12199,True,True
3823,골드 오브 모리셔스 다크 럼,Gold of Mauritius Dark Rum,12200,True,True
3824,솔레라5 골드 오브 모리셔스 다크 럼,Solera 5 Gold of Mauritius Dark Rum,12201,True,True
3825,스모키 스캇,Smoky Scot,12202,True,True
3826,딤채 X 구미호 엠버 테일,Dimchae x Kumiho Amber Tail,12203,True,False
3827,조지 레무스,George Remus,12204,True,True
3828,로즈빌 유니온 마스터 크래프트 스트레이트 라이,Rossville Union Master Crafted Straight Rye,12205,True,True
3829,로즈빌 유니온 배럴 프루프 라이,Rossville Union Barrel Proof Rye,12206,True,True
3830,샤를 드 페르 오가닉 스파클링,Charles De Fere Organic Sparkling,12207,True,True
3831,에딩거 피칸투스 3병 전용잔 패키지,Erdinger Pikantus 3 Bottles Glass Set,12208,True,True
3832,스카이 보드카 전용잔 2개 패키지,SKYY Vodka 2 Glass Package,12209,True,True
3833,스카이 체리 전용잔 2개 패키지,SKYY Cherry 2 Glass Package,12210,True,True
3834,마르케스 데 리스칼 아리엔조 크리안자,Marques De Riscal Arienzo Crianza,12211,True,True
3835,킹스그로브 나파 밸리 까베르네 소비뇽,Kingsgrove Napa Valley Cabernet Sauvignon,12212,True,True
3836,"비네티 자냐타, 레 살리네","Vigneti Zanatta, Le Saline",12213,True,True
3837,커티 삭(500ml) 전용잔 패키지,Cutty Sark(500ml) Glass Set,12214,True,True
3838,레벨 옐 꼬냑 캐스크 피니시,Rebel Yell Cognac Cask Finish,12215,True,True
3839,버지니아 C&C 4종 컬렉션(미니어처 4종 포함),Virginia Courage&Conviction Collection Set(Miniature included),12216,True,False
3840,아마로 디 앙고스투라 선물패키지,Amaro di Angostura Gift Pack,12217,True,True
3841,까뮤 포트 캐스크 피니시,Camus Port Cask Finish,12218,True,True
3842,까뮤 생 톨라예,Camus Saint-Aulaye,12219,False,False
3843,템플턴 라이 4년,Templeton Rye 4 yo,12220,True,True
3844,까뮤 몽바지악 캐스크 피니시,Camus Monbazillac Cask Finish,12221,True,True
